날짜,비트코인한국,바이낸스USDT(달러),달러환율,날짜_2,LSTM예측값,바이낸스달러환산,프리미엄가,재측정달러가치,재측정달러가치_예상김프,달러환율_예상김프,LSTM예측값_예상김프
2020-05-07,10967000.0,9143.4,1229.6,2020-05-07 09:00:00,1215.35986328125,11242724.639999999,-0.02452471699066705,1199.4444079882758,0.017466556170109615,0.012580707416897957,0.01488791313203755
2020-05-08,11269000.0,9986.3,1220.11,2020-05-08 09:00:00,1212.301513671875,12184384.492999999,-0.07512767620932292,1128.445970980243,0.02896981648749311,0.014118289721697402,0.015383430965679845
2020-05-09,11988000.0,9800.02,1220.11,2020-05-09 09:00:00,1209.28076171875,11957102.4022,0.002584037232491676,1223.2628096677354,0.013607467344931262,0.014118289721697402,0.015872857177514743
2020-05-10,11881000.0,9539.1,1220.11,2020-05-10 09:00:00,1206.4468994140625,11638751.300999999,0.020813976751886454,1245.505341174744,0.010003703081588738,0.014118289721697402,0.016332003282248764
2020-05-11,11553000.0,8722.77,1219.7,2020-05-11 09:00:00,1203.640380859375,10639162.569,0.08589373694342317,1324.4645909498931,-0.002789378610140336,0.014184718461946882,0.016786719116577392
2020-05-12,10672000.0,8562.04,1223.41,2020-05-12 09:00:00,1200.7840576171875,10474885.356400002,0.01881783302569162,1246.4319251019615,0.009853576732758274,0.013583619373347733,0.017249504372001512
2020-05-13,10441000.0,8810.99,1226.84,2020-05-13 09:00:00,1198.59423828125,10809674.9716,-0.03410601822613635,1184.9973725994469,0.019807283880401982,0.013027886253699494,0.01760430178629499
2020-05-14,10680000.0,9309.35,1227.51,2020-05-14 09:00:00,1195.956298828125,11427320.2185,-0.06539767891426918,1147.2336951559453,0.02592580466030528,0.012919331970852738,0.018031704212454897
2020-05-15,11265000.0,9791.97,1227.53,2020-05-15 09:00:00,1193.4285888671875,12019936.934099998,-0.06280706281896353,1150.4324461778376,0.025407538804802537,0.012916091544499103,0.01844124711104317
2020-05-16,11777000.0,9315.96,1227.53,2020-05-16 09:00:00,1191.743408203125,11435620.3788,0.029852304456771783,1264.1745992898211,0.006978885281643948,0.012916091544499103,0.01871428230276631
2020-05-17,11314000.0,9380.81,1227.53,2020-05-17 09:00:00,1190.3558349609375,11515225.699299999,-0.01747475078254268,1206.0792191719052,0.016391575319568613,0.012916091544499103,0.018939098747845412
2020-05-18,11322000.0,9681.11,1233.09,2020-05-18 09:00:00,1189.1202392578125,11937679.9299,-0.05157450472079772,1169.4939939738315,0.022319161713842683,0.012015253018188787,0.019139291591787594
2020-05-19,11619000.0,9733.93,1225.27,2020-05-19 09:00:00,1188.0968017578125,11926692.4111,-0.025798637249472067,1193.6597037373392,0.01840380157524535,0.01328225972245975,0.019305110284102478
2020-05-20,11704000.0,9775.13,1225.18,2020-05-20 09:00:00,1187.774169921875,11976293.7734,-0.022736063305726417,1197.3242299590902,0.017810070208118062,0.013296841641051105,0.019357383519287147
2020-05-21,11727000.0,9511.43,1227.4,2020-05-21 09:00:00,1187.9501953125,11674329.182000002,0.004511678331052149,1232.9376339835335,0.012039939560946594,0.0129371543157977,0.01932886365355263
2020-05-22,11533000.0,9067.51,1233.27,2020-05-22 09:00:00,1189.0618896484375,11182688.0577,0.03132627329783988,1271.9037530700268,0.005726597601610428,0.011986089181006077,0.019148745472384737
2020-05-23,11089000.0,9170.0,1233.27,2020-05-23 09:00:00,1190.9456787109375,11309085.9,-0.019460980484726886,1209.2693565976008,0.015874705050271665,0.011986089181006077,0.018843531486244097
2020-05-24,11117000.0,9179.01,1233.27,2020-05-24 09:00:00,1191.9739990234375,11320197.6627,-0.01795001012831554,1211.132791009052,0.015572788951514899,0.011986089181006077,0.018676921674213975
2020-05-25,11140000.0,8718.14,1240.56,2020-05-25 09:00:00,1193.2099609375,10815375.758399999,0.03001506825575384,1277.7954930753579,0.004772010122508635,0.010804953775106402,0.018476669496293174
2020-05-26,10663000.0,8900.35,1240.95,2020-05-26 09:00:00,1194.6287841796875,11044889.332500001,-0.034576112173100526,1198.042773598791,0.01769365082080193,0.0107417654612105,0.018246789885036502
2020-05-27,10821000.0,8841.0,1230.99,2020-05-27 09:00:00,1197.095703125,10883182.59,-0.00571364024133314,1223.9565659993214,0.013495064029937665,0.012355497785320357,0.017847096426902992
2020-05-28,10724000.0,9204.07,1238.26,2020-05-28 09:00:00,1198.6129150390625,11397031.7182,-0.0590532460417067,1165.1367275563964,0.023025131760285783,0.011177602805774317,0.017601275753384188
2020-05-29,11151000.0,9575.87,1238.03,2020-05-29 09:00:00,1199.4522705078125,11855214.3361,-0.05940123190819224,1164.4894928607007,0.023129997578531736,0.011214867708841114,0.01746528227433397
2020-05-30,11579000.0,9426.6,1238.03,2020-05-30 09:00:00,1199.9669189453125,11670413.598,-0.007832935588132472,1228.3325907538242,0.012786054733005342,0.011214867708841114,0.017381898256347394
2020-05-31,11397000.0,9697.72,1238.03,2020-05-31 09:00:00,1200.4149169921875,12006068.291599998,-0.05073003724509306,1175.2246919894574,0.021390666470115005,0.011214867708841114,0.017309313022473877
2020-06-01,11583000.0,9448.27,1231.47,2020-06-01 09:00:00,1200.6728515625,11635261.0569,-0.004491610170534899,1225.9387168232915,0.013173913341594123,0.012277727552833129,0.017267522123516177
2020-06-02,11432000.0,10202.71,1223.05,2020-06-02 09:00:00,1200.7020263671875,12478424.465499999,-0.08385870094362669,1120.4866158108973,0.030259401699927246,0.013641947047713154,0.017262795183217605
2020-06-03,12111000.0,9518.02,1220.12,2020-06-03 09:00:00,1200.575439453125,11613126.5624,0.042871610407827054,1272.4285092907978,0.005641575907259444,0.014116669508520585,0.01728330496183525
2020-06-04,11520000.0,9666.32,1215.95,2020-06-04 09:00:00,1199.73779296875,11753761.804,-0.01988825432215635,1191.7668771569738,0.01871047983193913,0.014792298403253301,0.017419021548985142
2020-06-05,11659000.0,9788.14,1216.54,2020-06-05 09:00:00,1199.34716796875,11907663.835599998,-0.02088267178458425,1191.1353944671819,0.018812793489432406,0.01469670582582111,0.017482311126204575
2020-06-06,11785000.0,9621.17,1216.54,2020-06-06 09:00:00,1198.4278564453125,11704538.1518,0.006874414620761993,1224.9030003627417,0.013341721487277053,0.01469670582582111,0.017631259190591886
2020-06-07,11601000.0,9666.85,1216.54,2020-06-07 09:00:00,1197.21630859375,11760109.699000001,-0.013529610103341971,1200.0806881248802,0.01736346522396226,0.01469670582582111,0.0178275557699365
2020-06-08,11641000.0,9746.99,1201.85,2020-06-08 09:00:00,1195.6597900390625,11714419.931499999,-0.006267483317938249,1194.317425174336,0.018297236681355633,0.017076798982565478,0.018079744957162996
2020-06-09,11680000.0,9782.0,1195.9,2020-06-09 09:00:00,1193.8173828125,11698293.8,-0.001563800697158113,1194.0298507462687,0.01834382986912264,0.01804082582277161,0.01837825420371697
2020-06-10,11690000.0,9772.44,1198.52,2020-06-10 09:00:00,1191.361572265625,11712464.788800001,-0.001918024020143294,1196.221209851378,0.017988782979399015,0.017616329970445543,0.0187761478644983
2020-06-11,11688000.0,9885.22,1190.79,2020-06-11 09:00:00,1188.2913818359375,11771221.123799998,-0.007069880254966465,1182.3712572911884,0.02023277054303016,0.018868754756125206,0.01927358416345004
2020-06-12,11732000.0,9278.88,1206.2,2020-06-12 09:00:00,1185.281494140625,11192185.056,0.0482314169484368,1264.3767351232045,0.00694613496756849,0.016372006250649995,0.01976125013391855
2020-06-13,11090000.0,9464.96,1206.2,2020-06-13 09:00:00,1182.17041015625,11416634.751999998,-0.028610423219747605,1171.6901075123403,0.021963344504554838,0.016372006250649995,0.020265312060485458
2020-06-14,11374000.0,9473.34,1206.2,2020-06-14 09:00:00,1179.091796875,11426742.708,-0.004615725526319503,1200.6325118701534,0.017274058013625054,0.016372006250649995,0.020764113040945997
2020-06-15,11382000.0,9342.1,1203.61,2020-06-15 09:00:00,1176.2821044921875,11244244.980999999,0.012251157746275831,1218.3556159749949,0.014402537333148474,0.016791641463445667,0.021219343103089566
2020-06-16,11246000.0,9426.05,1208.65,2020-06-16 09:00:00,1173.837646484375,11392795.3325,-0.012884926676532071,1193.0766333724096,0.018498271404072425,0.015975054022329793,0.02161539741053295
2020-06-17,11339000.0,9526.97,1212.29,2020-06-17 09:00:00,1172.0870361328125,11549450.461299999,-0.01822168613174957,1190.2000321193414,0.018964342129539374,0.015385296425968392,0.021899033606440355
2020-06-18,11453000.0,9465.13,1215.53,2020-06-18 09:00:00,1170.678466796875,11505149.468899999,-0.004532706771082418,1210.020358938546,0.01575302666140968,0.014860347356679626,0.022127251866294995
2020-06-19,11437000.0,9386.32,1212.6,2020-06-19 09:00:00,1170.306640625,11381851.632,0.004845289657875229,1218.4753982391396,0.014383130052876836,0.015335069817487057,0.022187495632610743
2020-06-20,11341000.0,9310.23,1212.6,2020-06-20 09:00:00,1170.557373046875,11289584.897999998,0.00455420659524064,1218.1224309173888,0.014440318283445497,0.015335069817487057,0.022146871635233017
2020-06-21,11285000.0,9358.95,1212.6,2020-06-21 09:00:00,1171.123779296875,11348662.77,-0.0056097155488918915,1205.7976589254135,0.016437194081711987,0.015335069817487057,0.02205510174826486
2020-06-22,11317000.0,9294.69,1211.89,2020-06-22 09:00:00,1172.1123046875,11264141.864100002,0.004692602111880495,1217.5769175733672,0.014528703074256827,0.015450104953041055,0.021894939561913962
2020-06-23,11235000.0,9685.69,1209.53,2020-06-23 09:00:00,1173.3304443359375,11715132.6257,-0.0409839684312846,1159.9586606633084,0.023864088981347953,0.0158324752627699,0.021697574970953787
2020-06-24,11593000.0,9624.33,1208.45,2020-06-24 09:00:00,1174.687255859375,11630521.5885,-0.003226131194073112,1204.5513817585224,0.016639117550488303,0.01600745828586614,0.021477742580080728
2020-06-25,11506000.0,9298.33,1206.2,2020-06-25 09:00:00,1176.7674560546875,11215645.646,0.025888331636400697,1237.4265056198265,0.011312646663530351,0.016372006250649995,0.021140705803394416
2020-06-26,11232000.0,9249.49,1202.36,2020-06-26 09:00:00,1178.4312744140625,11121216.7964,0.009961428288661978,1214.3372229171555,0.015053602671342647,0.016994168110547797,0.02087113176042546
2020-06-27,11151000.0,9162.21,1202.36,2020-06-27 09:00:00,1179.86669921875,11016274.815599998,0.012229649918429786,1217.064441875923,0.014611735062036585,0.016994168110547797,0.020638562342136985
2020-06-28,11045000.0,9012.0,1202.36,2020-06-28 09:00:00,1181.150634765625,10835668.319999998,0.019318760395574897,1225.5881047492232,0.013230719971829785,0.016994168110547797,0.0204305374130139
2020-06-29,10913000.0,9116.16,1203.63,2020-06-29 09:00:00,1182.15087890625,10972483.6608,-0.005421166496014984,1197.1049213704016,0.017845602874636324,0.016788401037091977,0.020268476539346436
2020-06-30,10970000.0,9192.93,1199.66,2020-06-30 09:00:00,1182.813232421875,11028390.403800001,-0.0052945535714696845,1193.3083358624508,0.018460730661325808,0.017431625668288375,0.020161161149973766
2020-07-01,10980000.0,9138.08,1199.44,2020-07-01 09:00:00,1182.9791259765625,10960578.6752,0.0017719251305539085,1201.5653178785915,0.017122923554996478,0.017467270358178383,0.020134282857648372
2020-07-02,10903000.0,9231.99,1201.67,2020-07-02 09:00:00,1182.6387939453125,11093805.4233,-0.017199276174364564,1181.0021457995513,0.020454595790958374,0.01710596281974816,0.020189423901800813
2020-07-03,11041000.0,9086.54,1199.25,2020-07-03 09:00:00,1181.7286376953125,10897033.095,0.013211569033965587,1215.0939741639831,0.014930992837174362,0.01749805440853791,0.02033688861672206
2020-07-04,10888000.0,9057.79,1199.25,2020-07-04 09:00:00,1180.400634765625,10862554.6575,0.00234248234437473,1202.0592219514915,0.01704290056629687,0.01749805440853791,0.020552053401275194
2020-07-05,10845000.0,9135.0,1199.25,2020-07-05 09:00:00,1179.1226806640625,10955148.75,-0.010054518885469266,1187.192118226601,0.019451688301914294,0.01749805440853791,0.0207591092087471
2020-07-06,10883000.0,9069.41,1199.66,2020-07-06 09:00:00,1177.6368408203125,10880208.400600001,0.0002565759126309519,1199.967803859347,0.0173817548814095,0.017431625668288375,0.02099984693809545
2020-07-07,10831000.0,9342.47,1192.04,2020-07-07 09:00:00,1176.0006103515625,11136597.9388,-0.027440870226202008,1159.3293850555583,0.02396604504450059,0.018666228109023048,0.021264951154673306
2020-07-08,11065000.0,9257.4,1196.84,2020-07-08 09:00:00,1174.36328125,11079626.615999999,-0.0013201361839104697,1195.2600082096485,0.01814451813594986,0.017888525784150844,0.021530233373187074
2020-07-09,10988000.0,9436.06,1192.68,2020-07-09 09:00:00,1172.4166259765625,11254200.0408,-0.023653395162245294,1164.4690686578933,0.02313330673478317,0.018562534465706743,0.021845633025661476
2020-07-10,11135000.0,9232.42,1197.06,2020-07-10 09:00:00,1170.670654296875,11051760.6852,0.007531769567854507,1206.0759800788958,0.0163921001216861,0.017852881094260864,0.02212851765783938
2020-07-11,10961000.0,9288.34,1197.06,2020-07-11 09:00:00,1168.761962890625,11118700.2804,-0.014183337658448592,1180.0816938225776,0.020603728633130397,0.017852881094260864,0.022437766354527766
2020-07-12,11039000.0,9234.02,1197.06,2020-07-12 09:00:00,1166.7999267578125,11053675.9812,-0.0013277014112735852,1195.4706617486208,0.018110387771991254,0.017852881094260864,0.022755658034105175
2020-07-13,10968000.0,9303.31,1200.52,2020-07-13 09:00:00,1165.0235595703125,11168809.721199999,-0.017979509563927243,1178.935239178314,0.020789478725256272,0.017292287335082146,0.023043467386510502
2020-07-14,11036000.0,9242.61,1203.87,2020-07-14 09:00:00,1163.5050048828125,11126900.9007,-0.008169471581640497,1194.0350182470104,0.018342992623843368,0.016749515920848418,0.023289505617950984
2020-07-15,11011000.0,9255.85,1205.01,2020-07-15 09:00:00,1162.4388427734375,11153391.808500001,-0.012766682184650269,1189.6260203006748,0.01905734428076461,0.01656481161869125,0.02346224660777424
2020-07-16,11011000.0,9197.6,1201.0,2020-07-16 09:00:00,1161.7666015625,11046317.6,-0.0031972283686646508,1197.1601287292337,0.017836658105612607,0.017214517102594917,0.023571164014570267
2020-07-17,10975000.0,9133.72,1205.23,2020-07-17 09:00:00,1161.462890625,11008233.3556,-0.0030189544976436666,1201.5914654708051,0.017118687087651824,0.01652916692880127,0.02362037166085837
2020-07-18,10924000.0,9154.31,1205.23,2020-07-18 09:00:00,1161.6844482421875,11033049.041299999,-0.00988385358315691,1193.3176831459716,0.018459216202133005,0.01652916692880127,0.023584474603779243
2020-07-19,10949000.0,9170.3,1205.23,2020-07-19 09:00:00,1162.2177734375,11052320.669,-0.009348323496421673,1193.9631200724077,0.018354641660831394,0.01652916692880127,0.023498064552881837
2020-07-20,10908000.0,9208.99,1203.53,2020-07-20 09:00:00,1162.99462890625,11083295.7347,-0.015816210168531186,1184.4947165758679,0.019888724871682917,0.016804603168860177,0.023372197406186734
2020-07-21,10943000.0,9160.78,1201.02,2020-07-21 09:00:00,1163.9921875,11002279.9956,-0.00538797373123634,1194.5489357893105,0.01825972702646017,0.017211276676241283,0.023210571648362627
2020-07-22,10940000.0,9390.0,1194.03,2020-07-22 09:00:00,1164.8572998046875,11211941.7,-0.024254648059755746,1165.0692225772098,0.023036069005963694,0.01834380568683644,0.023070405012814515
2020-07-23,11117000.0,9518.16,1197.38,2020-07-23 09:00:00,1165.53173828125,11396854.4208,-0.024555408928383593,1167.9778444573321,0.02256481025630841,0.017801034272602684,0.022961131602146606
2020-07-24,11258000.0,9603.27,1201.95,2020-07-24 09:00:00,1166.32568359375,11542650.376500001,-0.024660746640955966,1172.3090155749032,0.021863068204734548,0.017060596850797277,0.022832495536448144
2020-07-25,11322000.0,9538.1,1201.95,2020-07-25 09:00:00,1166.9981689453125,11464319.295000002,-0.012414107749255776,1187.0288631907822,0.01947813909793583,0.017060596850797277,0.022723538573666324
2020-07-26,11346000.0,9700.42,1201.95,2020-07-26 09:00:00,1167.7843017578125,11659419.819,-0.02688125342988823,1169.6400774399458,0.02229549307817133,0.017060596850797277,0.022596168299512248
2020-07-27,11477000.0,9931.54,1201.49,2020-07-27 09:00:00,1168.416015625,11932645.994600002,-0.038184824623658464,1155.6113150629205,0.024568451643940586,0.01713512665693087,0.02249381718635271
2020-07-28,11706000.0,11029.96,1196.07,2020-07-28 09:00:00,1168.90380859375,13192604.257199999,-0.11268467000279114,1061.2912467497617,0.03985031339586767,0.018013282198765745,0.02241478432679997
2020-07-29,12914000.0,10906.27,1199.54,2020-07-29 09:00:00,1169.0423583984375,13082507.1158,-0.012880338172833183,1184.0895191481598,0.01995437549284143,0.01745106822641021,0.022392336304879967
2020-07-30,12774000.0,11100.52,1190.04,2020-07-30 09:00:00,1168.84912109375,13210062.8208,-0.03300989758454398,1150.7569014784892,0.025354970129462168,0.018990270744386473,0.022423644867610698
2020-07-31,13123000.0,11099.79,1189.73,2020-07-31 09:00:00,1168.5792236328125,13205753.156700002,-0.006266447336857661,1182.2746196099206,0.02024842790748685,0.019040497352867808,0.022467374009870728
2020-08-01,13097000.0,11335.46,1189.73,2020-08-01 09:00:00,1168.265380859375,13486136.8258,-0.02885458088008952,1155.400839489531,0.024602553173680958,0.019040497352867808,0.022518223229567952
2020-08-02,13404000.0,11801.17,1189.73,2020-08-02 09:00:00,1167.8392333984375,14040205.984100001,-0.04531315173156858,1135.819583990401,0.02777513399151227,0.019040497352867808,0.022587268202715755
2020-08-03,13922000.0,11071.36,1194.1,2020-08-03 09:00:00,1167.3636474609375,13220310.976,0.05307658989821329,1257.4787559974563,0.00806375463486314,0.018332464194598747,0.0226643232629804
2020-08-04,13030000.0,11219.68,1192.7,2020-08-04 09:00:00,1166.850341796875,13381712.336000001,-0.026283059086079086,1161.3521954280336,0.023638306642531914,0.018559294039353108,0.0227474897230453
2020-08-05,13273000.0,11191.99,1193.32,2020-08-05 09:00:00,1166.1295166015625,13355625.5068,-0.006186569603792158,1185.9374427604027,0.019654972474210664,0.018458840822390465,0.022864278771008023
2020-08-06,13322000.0,11744.91,1186.24,2020-08-06 09:00:00,1165.3466796875,13932282.0384,-0.04380345134543984,1134.2785938759855,0.028024807240384392,0.019605951751576978,0.022991115039354304
2020-08-07,13843000.0,11762.47,1184.0,2020-08-07 09:00:00,1164.3232421875,13926764.479999999,-0.0060146403797013415,1176.8786657904334,0.021122687455469857,0.019968879503184017,0.023156933731669188
2020-08-08,13883000.0,11594.36,1184.0,2020-08-08 09:00:00,1163.3414306640625,13727722.24,0.011311254502771817,1197.3925253312816,0.01779900490192407,0.019968879503184017,0.023316008128411614
2020-08-09,13777000.0,11761.02,1184.0,2020-08-09 09:00:00,1162.246337890625,13925047.68,-0.010631753901470309,1171.4120033806591,0.02200840330242254,0.019968879503184017,0.023493436502547677
2020-08-10,13884000.0,11681.69,1189.19,2020-08-10 09:00:00,1161.13232421875,13891748.931100002,-0.0005578081736457019,1188.5266600979824,0.01923546406941168,0.019127988864415912,0.023673930465580306
2020-08-11,13814000.0,11892.9,1186.08,2020-08-11 09:00:00,1159.93408203125,14105930.831999999,-0.020695609206996757,1161.5333518317652,0.023608955443292834,0.019631875162406054,0.023868071243700884
2020-08-12,13994000.0,11392.09,1186.12,2020-08-12 09:00:00,1158.44189453125,13512385.7908,0.035642425894020224,1228.396194201415,0.012775749618617577,0.019625394309698785,0.02410983742867906
2020-08-13,13619000.0,11564.34,1183.74,2020-08-13 09:00:00,1156.9332275390625,13689171.831600001,-0.005126083043096696,1177.6720504585649,0.020994142226110707,0.020011005045781266,0.024354273642696184
2020-08-14,13708000.0,11779.77,1185.15,2020-08-14 09:00:00,1155.2506103515625,13960794.415500002,-0.018107452052967488,1163.6899531994256,0.0232595400479903,0.019782554987850032,0.024626893496568825
2020-08-15,13810000.0,11760.55,1185.15,2020-08-15 09:00:00,1154.1695556640625,13938015.8325,-0.009184652538670401,1174.264809043795,0.021546187969791436,0.019782554987850032,0.024802047401523558
2020-08-16,13845000.0,11852.4,1185.15,2020-08-16 09:00:00,1152.9989013671875,14046871.860000001,-0.01437130359071992,1168.1178495494585,0.022542126446799954,0.019782554987850032,0.024991718353253006
2020-08-17,13867000.0,11910.99,1185.9,2020-08-17 09:00:00,1151.9329833984375,14125243.041000001,-0.018282378593446058,1164.2189272260325,0.023173834979180047,0.019661038999588737,0.025164419787090497
2020-08-18,13889000.0,12281.15,1184.14,2020-08-18 09:00:00,1150.977783203125,14542600.961000001,-0.044943883336468704,1130.9201499859541,0.028568946744807366,0.019946196518708548,0.025319182581384853
2020-08-19,14202000.0,11945.1,1183.79,2020-08-19 09:00:00,1150.496337890625,14140489.929,0.004349925024440093,1188.9393977446819,0.019168591772036586,0.02000290397989718,0.025397186985307796
2020-08-20,14002000.0,11754.38,1182.24,2020-08-20 09:00:00,1149.926025390625,13896498.211199999,0.0075919693721810955,1191.2155298705675,0.018799809845782917,0.020254037022303828,0.025489589768048132
2020-08-21,13884000.0,11853.54,1185.36,2020-08-21 09:00:00,1149.5772705078125,14050712.1744,-0.011865033767024635,1171.2956635739195,0.02202725283120935,0.019748530511136897,0.025546095493709342
2020-08-22,13951000.0,11531.23,1185.36,2020-08-22 09:00:00,1149.3433837890625,13668658.792799998,0.020656101778524505,1209.8449168041918,0.015781452027194637,0.019748530511136897,0.025583990128069473
2020-08-23,13781000.0,11663.51,1185.36,2020-08-23 09:00:00,1149.242919921875,13825458.213599999,-0.0032156774056331106,1181.5482646304586,0.020366112898363986,0.019748530511136897,0.025600267416210604
2020-08-24,13850000.0,11648.12,1192.12,2020-08-24 09:00:00,1149.393310546875,13885956.8144,-0.0025894372912576014,1189.0330800163458,0.019153413246938172,0.018653266403608537,0.025575900928981127
2020-08-25,13816000.0,11748.19,1189.04,2020-08-25 09:00:00,1149.796142578125,13969067.8376,-0.010957627193132646,1176.0109429622773,0.021263277051470186,0.0191522920620682,0.0255106335524736
2020-08-26,13876000.0,11318.42,1187.48,2020-08-26 09:00:00,1150.5355224609375,13440397.3816,0.03240995083942555,1225.966168422801,0.013169465597269142,0.019405045317651637,0.025390838249592956
2020-08-27,13473000.0,11461.42,1184.79,2020-08-27 09:00:00,1151.4537353515625,13579375.8018,-0.007833629715579327,1175.5087938492786,0.021344635912430937,0.019840882662215453,0.025242068187141586
2020-08-28,13561000.0,11330.38,1187.56,2020-08-28 09:00:00,1152.2806396484375,13455506.0728,0.007840205089963526,1196.870713956637,0.01788354946842527,0.019392083612237127,0.025108092063365228
2020-08-29,13401000.0,11526.9,1187.56,2020-08-29 09:00:00,1153.200927734375,13688885.363999998,-0.021030592071221488,1162.5849100799,0.023438580590310953,0.019392083612237127,0.02495898577503483
2020-08-30,13546000.0,11465.84,1187.56,2020-08-30 09:00:00,1154.00341796875,13616372.9504,-0.005168259613360093,1181.4223816135582,0.02038650863063593,0.019392083612237127,0.02482896524983469
2020-08-31,13470000.0,11711.17,1180.51,2020-08-31 09:00:00,1154.7471923828125,13825153.2967,-0.025688922869649078,1150.1839696631505,0.025447797297125124,0.020534333901893187,0.024708457939210338
2020-09-01,13671000.0,11649.51,1188.07,2020-09-01 09:00:00,1155.3905029296875,13840433.3457,-0.012241910456701088,1173.5257534437071,0.021665930731957717,0.019309452740219446,0.024604227916727117
2020-09-02,13733000.0,11921.97,1185.58,2020-09-02 09:00:00,1155.930419921875,14134449.192599999,-0.028402181586968056,1151.9069415541226,0.02516863912102127,0.019712885821246917,0.024516749854214148
2020-09-03,13972000.0,11388.54,1189.63,2020-09-03 09:00:00,1156.328369140625,13548148.840200001,0.03128480243310805,1226.8473395184983,0.013026697095241235,0.019056699484635953,0.02445227359742186
2020-09-04,13572000.0,10138.29,1191.73,2020-09-04 09:00:00,1156.662841796875,12082104.3417,0.12331425190211243,1338.6872934193043,-0.005093759605229287,0.018716454717504383,0.024398081896927742
2020-09-05,12301000.0,10446.25,1191.73,2020-09-05 09:00:00,1156.7755126953125,12449109.512500001,-0.011897197333776033,1177.5517530214192,0.021013632975390772,0.018716454717504383,0.024379826809498517
2020-09-06,12630000.0,10166.69,1191.73,2020-09-06 09:00:00,1156.779541015625,12115949.4737,0.0424275891390804,1242.2922308047162,0.010524295457597421,0.018716454717504383,0.024379174135733428
2020-09-07,12383000.0,10255.89,1187.33,2020-09-07 09:00:00,1156.723388671875,12177125.873699998,0.016906627100295113,1207.4037455549933,0.016176973809676476,0.019429348515303924,0.024388272012458745
2020-09-08,12353000.0,10373.45,1187.77,2020-09-08 09:00:00,1156.62744140625,12321272.706500001,0.002575001321353909,1190.8285093194645,0.01886251542544251,0.019358059135523964,0.024403817514863257
2020-09-09,12388000.0,10126.66,1190.23,2020-09-09 09:00:00,1156.347900390625,12053054.5318,0.027789260167727647,1223.3056111294345,0.013600532595708065,0.018959486694026945,0.024449109118560908
2020-09-10,12130000.0,10219.29,1184.92,2020-09-10 09:00:00,1156.1307373046875,12109041.106800001,0.0017308466471577244,1186.97091480915,0.01948752797108544,0.01981981989091683,0.024484294167896326
2020-09-11,12189000.0,10336.86,1188.21,2020-09-11 09:00:00,1155.8634033203125,12282360.4206,-0.007601179040749861,1179.1782030519905,0.020750113398294162,0.019286769755744004,0.024527607972305854
2020-09-12,12328000.0,10387.89,1188.21,2020-09-12 09:00:00,1155.6539306640625,12342994.776899999,-0.001214841063374772,1186.7665137000872,0.019520645308111373,0.019286769755744004,0.024561547008089768
2020-09-13,12336000.0,10440.67,1188.21,2020-09-13 09:00:00,1155.57568359375,12405708.5007,-0.0056190664721863515,1181.5333690270834,0.02036852630365049,0.019286769755744004,0.024574224701526537
2020-09-14,12379000.0,10332.84,1187.99,2020-09-14 09:00:00,1155.465087890625,12275310.5916,0.00844698858136872,1198.02493796478,0.017696540573726077,0.019322414445633984,0.02459214356307679
2020-09-15,12377000.0,10671.77,1181.89,2020-09-15 09:00:00,1155.30810546875,12612858.245300002,-0.01869982526663938,1159.7888635156116,0.02389159973895638,0.020310744483492404,0.02461757806192183
2020-09-16,12657000.0,10785.23,1180.26,2020-09-16 09:00:00,1154.946044921875,12729375.559799999,-0.005685711719321418,1173.5493818861535,0.021662102420577783,0.02057483923131362,0.024676239588807075
2020-09-17,12801000.0,10954.01,1172.97,2020-09-17 09:00:00,1154.5880126953125,12848725.1097,-0.003714384835268203,1168.6131380197755,0.02246187915620662,0.021755974637213293,0.02473424844192726
2020-09-18,12908000.0,10940.0,1169.7,2020-09-18 09:00:00,1153.9056396484375,12796518.0,0.008711901159362156,1179.890310786106,0.020634736764881423,0.022285784346032483,0.024844807422132437
2020-09-19,12811000.0,10933.4,1169.7,2020-09-19 09:00:00,1153.2308349609375,12788797.98,0.0017360521320861633,1171.7306601789014,0.02195677410808311,0.022285784346032483,0.024954140166778993
2020-09-20,12781000.0,11080.64,1169.7,2020-09-20 09:00:00,1152.2825927734375,12961024.608,-0.013889689545754091,1153.4532301383315,0.02491810740709155,0.022285784346032483,0.02510777561547911
2020-09-21,12928000.0,10920.28,1165.0,2020-09-21 09:00:00,1151.124755859375,12722126.200000001,0.016182342225154134,1183.8524286923046,0.019992789200908828,0.023047284539136542,0.025295369877956053
2020-09-22,12828000.0,10417.22,1164.84,2020-09-22 09:00:00,1149.7545166015625,12134394.544799998,0.05716028538871232,1231.4225868321876,0.012285409496757577,0.02307320794996562,0.025517377848046058
2020-09-23,12290000.0,10529.61,1163.65,2020-09-23 09:00:00,1148.2086181640625,12252780.676500002,0.0030376226003443474,1167.1847295388907,0.022693311780467323,0.023266013318006845,0.025767846349891904
2020-09-24,12346000.0,10241.46,1170.78,2020-09-24 09:00:00,1146.30126953125,11990496.5388,0.029648768927093894,1205.492185684463,0.01648668725872729,0.022110801322936247,0.026076877488658584
2020-09-25,11943000.0,10736.33,1169.6,2020-09-25 09:00:00,1144.4429931640625,12557211.567999998,-0.04891305403862234,1112.391291996427,0.03157101673140786,0.022301986477800684,0.026377957874287095
