"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 09- 12","1,302.40","1,304.62","1,312.20","1,299.63","","-0.17%"
"2018- 09- 13","1,309.29","1,301.44","1,312.53","1,300.85","","0.53%"
"2018- 09- 14","1,304.55","1,310.31","1,312.66","1,302.78","","-0.36%"
"2018- 09- 17","1,315.94","1,303.47","1,317.83","1,303.26","","0.87%"
"2018- 09- 18","1,310.11","1,316.11","1,320.62","1,308.87","","-0.44%"
"2018- 09- 19","1,306.15","1,309.88","1,314.86","1,305.68","","-0.30%"
"2018- 09- 20","1,315.59","1,306.21","1,318.39","1,305.38","","0.72%"
"2018- 09- 21","1,310.07","1,315.53","1,319.12","1,307.33","","-0.42%"
"2018- 09- 24","1,315.92","1,310.22","1,321.77","1,309.25","","0.45%"
"2018- 09- 25","1,315.97","1,315.81","1,319.81","1,313.19","","0.00%"
"2018- 09- 26","1,309.54","1,315.00","1,315.52","1,306.69","","-0.49%"
"2018- 09- 27","1,297.21","1,310.90","1,313.43","1,296.58","","-0.94%"
"2018- 09- 28","1,288.78","1,295.73","1,297.38","1,283.58","","-0.65%"
"2018- 10- 01","1,289.51","1,289.73","1,292.46","1,285.85","","0.06%"
"2018- 10- 02","1,291.65","1,288.78","1,293.51","1,287.12","","0.17%"
"2018- 10- 03","1,291.85","1,292.59","1,298.18","1,289.79","","0.02%"
"2018- 10- 04","1,305.20","1,291.68","1,306.72","1,290.98","","1.03%"
"2018- 10- 05","1,304.66","1,305.14","1,306.88","1,296.37","","-0.04%"
"2018- 10- 08","1,303.91","1,304.18","1,308.26","1,301.41","","-0.06%"
"2018- 10- 09","1,300.86","1,303.86","1,305.57","1,300.19","","-0.23%"
"2018- 10- 10","1,317.08","1,300.92","1,318.99","1,300.17","","1.25%"
"2018- 10- 11","1,316.56","1,316.97","1,325.06","1,310.58","","-0.04%"
"2018- 10- 12","1,308.12","1,316.55","1,318.97","1,304.60","","-0.64%"
"2018- 10- 15","1,310.60","1,307.71","1,314.04","1,306.19","","0.19%"
"2018- 10- 16","1,300.10","1,309.58","1,315.38","1,297.84","","-0.80%"
"2018- 10- 17","1,297.92","1,301.11","1,305.54","1,296.72","","-0.17%"
"2018- 10- 18","1,304.04","1,297.81","1,309.66","1,296.40","","0.47%"
"2018- 10- 19","1,303.62","1,303.88","1,307.07","1,294.82","","-0.03%"
"2018- 10- 22","1,299.27","1,302.76","1,307.42","1,297.28","","-0.33%"
"2018- 10- 23","1,302.96","1,299.28","1,308.96","1,297.28","","0.28%"
"2018- 10- 24","1,298.53","1,302.73","1,305.45","1,290.37","","-0.34%"
"2018- 10- 25","1,293.83","1,298.59","1,302.61","1,288.67","","-0.36%"
"2018- 10- 26","1,300.61","1,293.78","1,303.71","1,291.53","","0.52%"
"2018- 10- 29","1,300.71","1,300.65","1,304.41","1,294.76","","0.01%"
"2018- 10- 30","1,292.92","1,300.60","1,302.49","1,291.35","","-0.60%"
"2018- 10- 31","1,291.80","1,293.04","1,296.12","1,290.16","","-0.09%"
"2018- 11- 01","1,282.72","1,290.88","1,292.82","1,280.27","","-0.70%"
"2018- 11- 02","1,273.18","1,283.58","1,289.24","1,271.05","","-0.74%"
"2018- 11- 05","1,278.42","1,272.78","1,281.37","1,270.98","","0.41%"
"2018- 11- 06","1,282.03","1,279.51","1,285.54","1,278.23","","0.28%"
"2018- 11- 07","1,275.63","1,282.13","1,288.23","1,275.14","","-0.50%"
"2018- 11- 08","1,274.62","1,275.46","1,281.06","1,272.05","","-0.08%"
"2018- 11- 09","1,281.75","1,274.56","1,283.47","1,273.13","","0.56%"
"2018- 11- 12","1,278.12","1,281.17","1,285.06","1,277.38","","-0.28%"
"2018- 11- 13","1,277.57","1,277.29","1,280.89","1,271.53","","-0.04%"
"2018- 11- 14","1,281.09","1,278.53","1,286.23","1,276.67","","0.28%"
"2018- 11- 15","1,277.72","1,281.09","1,284.11","1,275.43","","-0.26%"
"2018- 11- 16","1,280.64","1,277.73","1,287.11","1,276.68","","0.23%"
"2018- 11- 19","1,289.24","1,278.80","1,291.81","1,278.01","","0.67%"
"2018- 11- 20","1,285.21","1,289.62","1,293.72","1,282.89","","-0.31%"
"2018- 11- 21","1,284.37","1,285.33","1,293.11","1,283.32","","-0.07%"
"2018- 11- 22","1,295.28","1,284.26","1,295.30","1,283.56","","0.85%"
"2018- 11- 23","1,285.56","1,294.75","1,296.58","1,281.59","","-0.75%"
"2018- 11- 26","1,279.83","1,285.73","1,287.09","1,277.23","","-0.45%"
"2018- 11- 27","1,276.17","1,279.65","1,282.76","1,274.03","","-0.29%"
"2018- 11- 28","1,277.01","1,276.18","1,280.94","1,270.54","","0.07%"
"2018- 11- 29","1,273.22","1,277.17","1,279.57","1,271.20","","-0.30%"
"2018- 11- 30","1,268.01","1,273.21","1,280.12","1,264.35","","-0.41%"
"2018- 12- 03","1,259.77","1,267.78","1,273.96","1,258.17","","-0.65%"
"2018- 12- 04","1,261.07","1,259.71","1,265.45","1,256.68","","0.10%"
"2018- 12- 05","1,263.96","1,260.95","1,265.96","1,259.20","","0.23%"
"2018- 12- 06","1,272.58","1,264.08","1,279.47","1,261.96","","0.68%"
"2018- 12- 07","1,279.86","1,272.63","1,286.78","1,270.24","","0.57%"
"2018- 12- 10","1,281.43","1,280.07","1,291.38","1,280.07","","0.12%"
"2018- 12- 11","1,278.29","1,281.14","1,289.08","1,276.79","","-0.25%"
"2018- 12- 12","1,278.75","1,278.01","1,283.19","1,276.72","","0.04%"
"2018- 12- 13","1,279.02","1,278.98","1,282.13","1,273.44","","0.02%"
"2018- 12- 14","1,281.03","1,278.90","1,286.48","1,277.60","","0.16%"
"2018- 12- 17","1,281.76","1,280.56","1,285.36","1,278.43","","0.06%"
"2018- 12- 18","1,281.05","1,281.64","1,288.07","1,279.65","","-0.06%"
"2018- 12- 19","1,285.27","1,281.21","1,286.93","1,276.83","","0.33%"
"2018- 12- 20","1,285.13","1,285.28","1,291.02","1,281.35","11.42K","-0.01%"
"2018- 12- 21","1,284.00","1,285.07","1,290.91","1,278.59","","-0.09%"
"2018- 12- 24","1,282.30","1,283.73","1,287.12","1,279.45","3.66K","-0.13%"
"2018- 12- 25","1,278.73","1,282.74","1,285.36","1,276.23","9.74K","-0.28%"
"2018- 12- 26","1,275.70","1,276.47","1,286.59","1,273.90","6.81K","-0.24%"
"2018- 12- 27","1,280.37","1,276.84","1,285.20","1,274.01","10.16K","0.37%"
"2018- 12- 28","1,278.24","1,280.26","1,283.96","1,274.44","","-0.17%"
"2018- 12- 31","1,278.15","1,278.69","1,280.15","1,269.14","0.43K","-0.01%"
"2019- 01- 01","1,275.75","1,278.21","1,285.86","1,271.48","3.69K","-0.19%"
"2019- 01- 02","1,270.61","1,275.79","1,288.09","1,267.87","9.39K","-0.40%"
"2019- 01- 03","1,282.84","1,270.67","1,286.06","1,268.54","9.79K","0.96%"
"2019- 01- 04","1,272.65","1,282.83","1,288.15","1,272.12","165.28K","-0.79%"
"2019- 01- 07","1,282.58","1,272.27","1,284.58","1,271.85","5.65K","0.78%"
"2019- 01- 08","1,284.74","1,282.63","1,291.68","1,281.65","7.07K","0.17%"
"2019- 01- 09","1,290.61","1,284.63","1,292.42","1,281.48","","0.46%"
"2019- 01- 10","1,285.46","1,290.71","1,297.42","1,284.09","","-0.40%"
"2019- 01- 11","1,282.50","1,285.46","1,290.28","1,281.23","174.98K","-0.23%"
"2019- 01- 14","1,287.43","1,283.12","1,291.18","1,279.47","","0.38%"
"2019- 01- 15","1,281.59","1,287.38","1,289.64","1,278.55","","-0.45%"
"2019- 01- 16","1,277.63","1,281.87","1,284.04","1,275.62","","-0.31%"
"2019- 01- 17","1,279.26","1,277.52","1,282.85","1,275.45","195.88K","0.13%"
"2019- 01- 18","1,279.57","1,279.55","1,281.44","1,274.47","174.69K","0.02%"
"2019- 01- 21","1,289.41","1,280.62","1,291.08","1,279.07","149.50K","0.77%"
"2019- 01- 22","1,285.58","1,288.79","1,291.39","1,282.33","173.12K","-0.30%"
"2019- 01- 23","1,282.02","1,285.58","1,288.05","1,278.92","157.55K","-0.28%"
"2019- 01- 24","1,276.16","1,282.02","1,288.17","1,274.31","174.22K","-0.46%"
"2019- 01- 25","1,276.19","1,276.29","1,277.99","1,269.17","187.14K","0.00%"
"2019- 01- 28","1,278.54","1,276.09","1,282.12","1,273.57","178.03K","0.18%"
"2019- 01- 29","1,278.11","1,278.87","1,284.32","1,274.61","196.44K","-0.03%"
"2019- 01- 30","1,275.31","1,278.06","1,281.41","1,272.65","197.95K","-0.22%"
"2019- 01- 31","1,273.37","1,275.24","1,282.16","1,272.13","194.90K","-0.15%"
"2019- 02- 01","1,282.38","1,273.26","1,285.98","1,272.46","186.84K","0.71%"
"2019- 02- 04","1,281.07","1,282.04","1,286.01","1,278.74","130.38K","-0.10%"
"2019- 02- 05","1,275.31","1,281.06","1,285.53","1,273.55","179.92K","-0.45%"
"2019- 02- 06","1,274.59","1,275.59","1,279.72","1,273.67","184.37K","-0.06%"
"2019- 02- 07","1,276.27","1,274.19","1,279.93","1,273.37","174.45K","0.13%"
"2019- 02- 08","1,274.12","1,275.60","1,279.12","1,270.84","171.46K","-0.17%"
"2019- 02- 11","1,269.67","1,273.49","1,275.64","1,268.55","132.53K","-0.35%"
"2019- 02- 12","1,269.92","1,269.73","1,273.54","1,265.80","160.48K","0.02%"
"2019- 02- 13","1,267.53","1,269.86","1,274.41","1,266.97","171.88K","-0.19%"
"2019- 02- 14","1,272.33","1,268.14","1,275.58","1,265.68","171.88K","0.38%"
"2019- 02- 15","1,272.20","1,272.27","1,276.95","1,266.19","167.73K","-0.01%"
"2019- 02- 18","1,274.02","1,272.56","1,277.36","1,271.09","118.12K","0.14%"
"2019- 02- 19","1,273.51","1,273.51","1,278.27","1,271.27","149.07K","-0.04%"
"2019- 02- 20","1,273.39","1,273.62","1,277.57","1,270.99","164.51K","-0.01%"
"2019- 02- 21","1,275.81","1,273.40","1,279.86","1,272.35","184.15K","0.19%"
"2019- 02- 22","1,273.87","1,276.08","1,279.08","1,270.71","171.13K","-0.15%"
"2019- 02- 25","1,267.73","1,273.61","1,274.95","1,264.93","142.15K","-0.48%"
"2019- 02- 26","1,271.52","1,267.91","1,273.27","1,267.04","156.77K","0.30%"
"2019- 02- 27","1,271.36","1,270.62","1,276.45","1,269.48","167.11K","-0.01%"
"2019- 02- 28","1,280.26","1,271.87","1,282.99","1,270.48","177.82K","0.70%"
"2019- 03- 01","1,282.89","1,281.21","1,285.32","1,277.13","169.09K","0.21%"
"2019- 03- 04","1,277.35","1,283.13","1,285.16","1,274.81","123.66K","-0.43%"
"2019- 03- 05","1,273.07","1,277.29","1,281.85","1,272.38","157.16K","-0.34%"
"2019- 03- 06","1,275.86","1,273.07","1,278.15","1,272.31","154.11K","0.22%"
"2019- 03- 07","1,270.38","1,275.85","1,279.32","1,267.81","155.35K","-0.43%"
"2019- 03- 08","1,274.56","1,270.44","1,279.17","1,267.19","157.68K","0.33%"
"2019- 03- 11","1,271.78","1,274.56","1,277.41","1,271.47","141.63K","-0.22%"
"2019- 03- 12","1,272.43","1,273.19","1,276.53","1,268.91","183.59K","0.05%"
"2019- 03- 13","1,279.16","1,273.79","1,282.95","1,272.48","175.44K","0.53%"
"2019- 03- 14","1,283.25","1,280.52","1,286.53","1,279.20","186.82K","0.32%"
"2019- 03- 15","1,285.05","1,284.61","1,290.03","1,281.69","164.18K","0.14%"
"2019- 03- 18","1,282.69","1,285.21","1,287.61","1,281.63","111.18K","-0.18%"
"2019- 03- 19","1,282.39","1,283.88","1,286.00","1,280.34","149.55K","-0.02%"
"2019- 03- 20","1,283.79","1,283.75","1,288.27","1,280.20","155.75K","0.11%"
"2019- 03- 21","1,282.09","1,285.21","1,289.69","1,280.48","167.23K","-0.13%"
"2019- 03- 22","1,284.15","1,283.56","1,290.23","1,280.09","179.66K","0.16%"
"2019- 03- 25","1,280.25","1,285.63","1,286.13","1,280.03","130.23K","-0.30%"
"2019- 03- 26","1,278.32","1,281.60","1,284.93","1,278.56","161.15K","-0.15%"
"2019- 03- 27","1,279.61","1,279.68","1,284.48","1,275.39","178.27K","0.10%"
"2019- 03- 28","1,274.21","1,281.36","1,283.09","1,274.06","170.94K","-0.42%"
"2019- 03- 29","1,274.36","1,274.76","1,278.58","1,272.69","165.05K","0.01%"
"2019- 04- 01","1,270.01","1,275.63","1,278.34","1,269.72","133.31K","-0.34%"
"2019- 04- 02","1,273.69","1,271.24","1,276.53","1,268.24","160.75K","0.29%"
"2019- 04- 03","1,273.56","1,274.36","1,277.07","1,271.44","153.47K","-0.01%"
"2019- 04- 04","1,274.40","1,274.74","1,279.73","1,273.81","146.18K","0.07%"
"2019- 04- 05","1,274.68","1,275.07","1,279.46","1,273.67","143.13K","0.02%"
"2019- 04- 08","1,285.76","1,276.26","1,290.89","1,274.62","111.87K","0.87%"
"2019- 04- 09","1,283.96","1,287.32","1,288.90","1,283.73","144.74K","-0.14%"
"2019- 04- 10","1,281.71","1,285.14","1,288.56","1,278.87","137.23K","-0.18%"
"2019- 04- 11","1,283.58","1,282.89","1,287.64","1,281.99","134.53K","0.15%"
"2019- 04- 12","1,281.10","1,284.99","1,288.91","1,280.17","140.00K","-0.19%"
"2019- 04- 15","1,282.33","1,282.21","1,284.74","1,279.50","105.43K","0.10%"
"2019- 04- 16","1,282.19","1,283.06","1,285.78","1,281.24","127.45K","-0.01%"
"2019- 04- 17","1,277.67","1,283.43","1,286.62","1,277.86","138.45K","-0.35%"
"2019- 04- 18","1,276.30","1,279.14","1,285.92","1,276.02","137.05K","-0.11%"
"2019- 04- 19","1,277.07","1,277.09","1,279.92","1,276.42","95.43K","0.06%"
"2019- 04- 22","1,283.29","1,278.04","1,286.50","1,276.51","83.33K","0.49%"
"2019- 04- 23","1,282.13","1,284.47","1,287.45","1,280.32","135.67K","-0.09%"
"2019- 04- 24","1,288.11","1,283.37","1,297.12","1,281.68","155.55K","0.47%"
"2019- 04- 25","1,289.98","1,289.45","1,299.04","1,288.91","139.72K","0.15%"
"2019- 04- 26","1,290.83","1,291.32","1,295.62","1,287.69","130.04K","0.07%"
"2019- 04- 29","1,296.09","1,292.46","1,298.45","1,289.82","96.77K","0.41%"
"2019- 04- 30","1,304.47","1,297.44","1,310.20","1,295.90","121.00K","0.65%"
"2019- 05- 01","1,303.80","1,305.88","1,309.00","1,302.42","90.01K","-0.05%"
"2019- 05- 02","1,303.30","1,305.15","1,307.43","1,300.78","121.24K","-0.04%"
"2019- 05- 03","1,303.32","1,304.60","1,309.78","1,301.85","120.70K","0.00%"
"2019- 05- 06","1,307.98","1,304.46","1,313.72","1,299.33","109.02K","0.36%"
"2019- 05- 07","1,311.71","1,309.33","1,315.72","1,306.76","150.50K","0.29%"
"2019- 05- 08","1,311.70","1,311.97","1,315.58","1,308.61","143.93K","0.00%"
"2019- 05- 09","1,322.23","1,312.94","1,333.13","1,310.94","149.97K","0.80%"
"2019- 05- 10","1,318.98","1,324.35","1,329.86","1,317.77","147.28K","-0.25%"
"2019- 05- 13","1,333.05","1,321.05","1,340.28","1,319.82","107.34K","1.07%"
"2019- 05- 14","1,330.43","1,334.29","1,337.51","1,328.32","117.79K","-0.20%"
"2019- 05- 15","1,328.08","1,331.84","1,336.07","1,328.11","130.41K","-0.18%"
"2019- 05- 16","1,330.95","1,329.44","1,337.34","1,328.30","120.20K","0.22%"
"2019- 05- 17","1,332.08","1,332.31","1,337.29","1,329.10","120.44K","0.08%"
"2019- 05- 20","1,333.72","1,333.10","1,335.11","1,329.31","94.27K","0.12%"
"2019- 05- 21","1,329.79","1,334.57","1,335.71","1,329.41","110.62K","-0.29%"
"2019- 05- 22","1,327.50","1,331.97","1,335.42","1,326.12","102.96K","-0.17%"
"2019- 05- 23","1,329.08","1,327.83","1,332.20","1,323.81","119.31K","0.12%"
"2019- 05- 24","1,327.18","1,330.44","1,332.66","1,326.28","99.76K","-0.14%"
"2019- 05- 27","1,325.10","1,327.84","1,330.58","1,324.49","89.88K","-0.16%"
"2019- 05- 28","1,325.74","1,326.52","1,332.32","1,323.72","120.30K","0.05%"
"2019- 05- 29","1,327.72","1,326.92","1,335.39","1,325.19","129.80K","0.15%"
"2019- 05- 30","1,323.06","1,329.14","1,330.73","1,321.90","112.88K","-0.35%"
"2019- 05- 31","1,328.08","1,324.23","1,332.23","1,322.36","135.41K","0.38%"
"2019- 06- 03","1,325.11","1,327.73","1,331.06","1,318.13","105.15K","-0.22%"
"2019- 06- 04","1,324.87","1,326.04","1,335.07","1,324.52","103.50K","-0.02%"
"2019- 06- 05","1,323.66","1,325.66","1,331.01","1,322.81","108.13K","-0.09%"
"2019- 06- 06","1,327.71","1,325.02","1,334.06","1,323.54","101.19K","0.31%"
"2019- 06- 07","1,338.27","1,329.07","1,341.25","1,327.03","88.50K","0.80%"
"2019- 06- 10","1,338.23","1,338.59","1,342.37","1,336.13","83.92K","0.00%"
"2019- 06- 11","1,334.79","1,339.36","1,342.12","1,332.93","95.82K","-0.26%"
"2019- 06- 12","1,335.65","1,336.22","1,342.52","1,334.19","101.26K","0.06%"
"2019- 06- 13","1,333.07","1,335.84","1,341.56","1,332.64","95.19K","-0.19%"
"2019- 06- 14","1,330.02","1,334.43","1,338.81","1,327.65","81.96K","-0.23%"
"2019- 06- 17","1,329.83","1,331.23","1,334.98","1,328.97","65.36K","-0.01%"
"2019- 06- 18","1,313.68","1,331.07","1,334.93","1,313.02","77.10K","-1.21%"
"2019- 06- 19","1,314.87","1,314.92","1,321.58","1,313.66","70.80K","0.09%"
"2019- 06- 20","1,308.08","1,316.22","1,320.41","1,305.33","91.87K","-0.52%"
"2019- 06- 21","1,316.41","1,309.21","1,318.82","1,307.15","89.88K","0.64%"
"2019- 06- 24","1,314.95","1,316.94","1,321.29","1,314.35","73.26K","-0.11%"
"2019- 06- 25","1,312.74","1,316.20","1,319.07","1,311.13","90.90K","-0.17%"
"2019- 06- 26","1,311.49","1,314.22","1,317.98","1,308.89","90.03K","-0.10%"
"2019- 06- 27","1,315.39","1,312.74","1,317.18","1,311.24","81.99K","0.30%"
"2019- 06- 28","1,313.44","1,315.47","1,318.62","1,311.27","80.65K","-0.15%"
"2019- 07- 01","1,309.93","1,314.90","1,321.25","1,304.98","93.46K","-0.27%"
"2019- 07- 02","1,316.13","1,311.11","1,321.55","1,308.91","93.36K","0.47%"
"2019- 07- 03","1,319.09","1,317.49","1,324.35","1,315.90","92.84K","0.22%"
"2019- 07- 04","1,317.23","1,320.33","1,322.50","1,316.27","74.27K","-0.14%"
"2019- 07- 05","1,318.24","1,318.47","1,322.01","1,315.64","96.65K","0.08%"
"2019- 07- 08","1,322.95","1,318.72","1,327.65","1,318.08","76.07K","0.36%"
"2019- 07- 09","1,324.80","1,324.36","1,327.16","1,321.22","80.84K","0.14%"
"2019- 07- 10","1,322.40","1,326.16","1,327.69","1,321.47","92.39K","-0.18%"
"2019- 07- 11","1,321.28","1,323.76","1,326.92","1,319.26","100.45K","-0.08%"
"2019- 07- 12","1,325.60","1,322.53","1,329.94","1,320.49","89.47K","0.33%"
"2019- 07- 15","1,327.66","1,326.72","1,332.10","1,325.91","73.10K","0.16%"
"2019- 07- 16","1,321.78","1,328.91","1,331.31","1,320.78","82.57K","-0.44%"
"2019- 07- 17","1,323.89","1,322.56","1,327.32","1,320.39","88.71K","0.16%"
"2019- 07- 18","1,321.18","1,325.13","1,330.80","1,318.96","100.19K","-0.20%"
"2019- 07- 19","1,318.47","1,322.55","1,324.41","1,316.02","103.06K","-0.21%"
"2019- 07- 22","1,317.92","1,319.36","1,323.26","1,317.73","80.92K","-0.04%"
"2019- 07- 23","1,314.58","1,319.28","1,321.34","1,314.22","88.03K","-0.25%"
"2019- 07- 24","1,311.52","1,315.81","1,316.71","1,309.48","92.92K","-0.23%"
"2019- 07- 25","1,318.75","1,312.87","1,322.17","1,309.20","94.38K","0.55%"
"2019- 07- 26","1,316.35","1,319.98","1,323.03","1,314.71","80.26K","-0.18%"
"2019- 07- 29","1,318.01","1,317.62","1,320.28","1,314.56","76.25K","0.13%"
"2019- 07- 30","1,317.33","1,319.19","1,320.07","1,313.94","91.53K","-0.05%"
"2019- 07- 31","1,314.84","1,317.82","1,321.16","1,311.53","100.88K","-0.19%"
"2019- 08- 01","1,324.84","1,316.13","1,328.69","1,310.22","119.46K","0.76%"
"2019- 08- 02","1,337.85","1,326.19","1,342.06","1,321.15","118.35K","0.98%"
"2019- 08- 05","1,363.65","1,337.48","1,368.83","1,335.58","123.06K","1.93%"
"2019- 08- 06","1,357.68","1,364.90","1,372.66","1,352.76","125.33K","-0.44%"
"2019- 08- 07","1,358.05","1,359.04","1,371.38","1,356.65","124.05K","0.03%"
"2019- 08- 08","1,349.27","1,358.45","1,363.21","1,349.79","119.16K","-0.65%"
"2019- 08- 09","1,358.82","1,350.69","1,365.76","1,350.15","101.88K","0.71%"
"2019- 08- 12","1,365.66","1,360.39","1,369.57","1,358.84","80.15K","0.50%"
"2019- 08- 13","1,346.58","1,367.15","1,374.54","1,346.90","104.83K","-1.40%"
"2019- 08- 14","1,354.22","1,347.88","1,359.93","1,347.58","104.16K","0.57%"
"2019- 08- 15","1,346.29","1,355.46","1,360.28","1,345.48","103.65K","-0.59%"
"2019- 08- 16","1,338.96","1,347.65","1,350.60","1,335.73","89.63K","-0.54%"
"2019- 08- 19","1,341.99","1,340.44","1,345.79","1,339.74","82.98K","0.23%"
"2019- 08- 20","1,337.87","1,343.46","1,346.37","1,335.61","96.55K","-0.31%"
"2019- 08- 21","1,331.56","1,339.17","1,342.64","1,330.57","96.83K","-0.47%"
"2019- 08- 22","1,339.80","1,332.91","1,343.95","1,332.43","99.22K","0.62%"
"2019- 08- 23","1,351.39","1,341.08","1,357.57","1,336.64","107.57K","0.87%"
"2019- 08- 26","1,345.03","1,352.69","1,360.59","1,345.07","110.76K","-0.47%"
"2019- 08- 27","1,343.82","1,346.39","1,350.85","1,342.95","102.10K","-0.09%"
"2019- 08- 28","1,342.85","1,344.99","1,348.80","1,342.99","95.74K","-0.07%"
"2019- 08- 29","1,335.58","1,344.02","1,349.35","1,334.68","98.35K","-0.54%"
"2019- 08- 30","1,329.12","1,336.93","1,339.31","1,326.07","97.61K","-0.48%"
"2019- 09- 02","1,330.84","1,330.17","1,335.34","1,327.31","82.29K","0.13%"
"2019- 09- 03","1,328.20","1,332.25","1,333.60","1,326.86","108.27K","-0.20%"
"2019- 09- 04","1,328.09","1,329.54","1,330.84","1,322.36","111.29K","-0.01%"
"2019- 09- 05","1,321.34","1,329.24","1,330.17","1,319.66","110.60K","-0.51%"
"2019- 09- 06","1,314.16","1,322.02","1,323.66","1,311.91","99.92K","-0.54%"
"2019- 09- 09","1,316.61","1,314.99","1,320.38","1,310.85","86.71K","0.19%"
"2019- 09- 10","1,315.61","1,317.95","1,319.04","1,313.38","87.07K","-0.08%"
"2019- 09- 11","1,309.72","1,315.84","1,318.81","1,308.19","92.53K","-0.45%"
"2019- 09- 12","1,306.79","1,310.94","1,311.82","1,292.39","102.08K","-0.22%"
"2019- 09- 13","1,305.20","1,308.07","1,310.78","1,302.51","93.76K","-0.12%"
"2019- 09- 16","1,302.42","1,307.95","1,313.81","1,301.89","94.06K","-0.21%"
"2019- 09- 17","1,313.71","1,303.76","1,315.64","1,302.00","94.92K","0.87%"
"2019- 09- 18","1,313.26","1,315.06","1,319.86","1,313.41","84.99K","-0.03%"
"2019- 09- 19","1,318.56","1,314.48","1,322.80","1,312.61","84.24K","0.40%"
"2019- 09- 20","1,314.47","1,319.91","1,320.93","1,307.70","83.32K","-0.31%"
"2019- 09- 23","1,312.37","1,315.45","1,318.03","1,310.53","75.51K","-0.16%"
"2019- 09- 24","1,316.13","1,313.71","1,320.29","1,309.92","81.90K","0.29%"
"2019- 09- 25","1,311.63","1,317.47","1,320.71","1,311.64","86.32K","-0.34%"
"2019- 09- 26","1,309.93","1,312.91","1,317.38","1,309.06","92.54K","-0.13%"
"2019- 09- 27","1,314.74","1,311.02","1,317.43","1,307.26","85.55K","0.37%"
"2019- 09- 30","1,305.68","1,316.01","1,317.35","1,304.29","74.51K","-0.69%"
"2019- 10- 01","1,314.19","1,307.01","1,316.88","1,302.31","81.85K","0.65%"
"2019- 10- 02","1,319.75","1,315.53","1,322.49","1,313.34","71.19K","0.42%"
"2019- 10- 03","1,316.66","1,320.96","1,323.04","1,315.92","79.09K","-0.23%"
"2019- 10- 04","1,307.52","1,317.69","1,320.55","1,308.16","87.71K","-0.69%"
"2019- 10- 07","1,312.37","1,308.61","1,316.70","1,308.14","71.84K","0.37%"
"2019- 10- 08","1,313.41","1,313.59","1,318.61","1,308.97","89.42K","0.08%"
"2019- 10- 09","1,313.54","1,314.74","1,317.87","1,311.82","78.37K","0.01%"
"2019- 10- 10","1,308.88","1,314.88","1,320.27","1,308.28","101.91K","-0.35%"
"2019- 10- 11","1,305.46","1,310.22","1,313.47","1,300.27","105.02K","-0.26%"
"2019- 10- 14","1,305.38","1,307.04","1,310.34","1,301.76","82.64K","-0.01%"
