"날짜","종가","오픈","고가","저가","변동 %"
"2004년 01월 28일","1,461.86","1,491.52","1,495.03","1,455.56","-2.04%"
"2004년 01월 27일","1,492.33","1,470.99","1,492.69","1,462.60","1.35%"
"2004년 01월 26일","1,472.50","1,488.64","1,491.06","1,470.04","-1.24%"
"2004년 01월 23일","1,490.99","1,505.22","1,513.49","1,487.58","-1.00%"
"2004년 01월 22일","1,506.09","1,500.21","1,515.81","1,500.21","0.35%"
"2004년 01월 21일","1,500.84","1,494.03","1,506.30","1,490.70","0.34%"
"2004년 01월 20일","1,495.70","1,463.84","1,497.84","1,463.12","2.14%"
"2004년 01월 19일","1,464.43","1,464.66","1,472.49","1,461.35","-0.32%"
"2004년 01월 16일","1,469.10","1,491.40","1,497.78","1,464.71","-1.56%"
"2004년 01월 15일","1,492.32","1,492.11","1,508.84","1,489.38","-0.02%"
"2004년 01월 14일","1,492.68","1,508.14","1,511.07","1,490.00","-1.04%"
"2004년 01월 13일","1,508.37","1,499.64","1,510.11","1,495.78","0.59%"
"2004년 01월 12일","1,499.45","1,513.02","1,519.10","1,497.08","-0.88%"
"2004년 01월 09일","1,512.78","1,506.48","1,521.98","1,500.27","0.33%"
"2004년 01월 08일","1,507.83","1,497.92","1,511.86","1,484.86","0.55%"
"2004년 01월 07일","1,499.62","1,508.51","1,513.27","1,497.92","-0.64%"
"2004년 01월 06일","1,509.26","1,509.31","1,521.53","1,504.54","-0.00%"
"2004년 01월 05일","1,509.32","1,503.55","1,514.67","1,503.43","0.36%"
"2004년 01월 02일","1,503.91","1,494.89","1,509.65","1,494.65","0.60%"
"2004년 01월 01일","1,494.91","1,500.97","1,502.66","1,486.54","-0.41%"
"2003년 12월 31일","1,501.12","1,502.01","1,509.15","1,489.94","-0.11%"
"2003년 12월 30일","1,502.73","1,491.72","1,504.41","1,490.76","0.69%"
"2003년 12월 29일","1,492.47","1,491.59","1,499.43","1,489.95","0.07%"
"2003년 12월 26일","1,491.41","1,492.87","1,496.55","1,489.79","-0.13%"
"2003년 12월 25일","1,493.38","1,492.40","1,495.05","1,491.56","-0.02%"
"2003년 12월 24일","1,493.73","1,481.56","1,496.02","1,480.49","0.85%"
"2003년 12월 23일","1,481.16","1,479.96","1,486.69","1,478.53","0.04%"
"2003년 12월 22일","1,480.58","1,479.32","1,487.53","1,472.88","0.24%"
"2003년 12월 19일","1,477.01","1,479.34","1,482.39","1,472.04","-0.28%"
"2003년 12월 18일","1,481.09","1,476.67","1,482.29","1,467.77","0.23%"
"2003년 12월 17일","1,477.71","1,466.32","1,478.19","1,460.91","0.72%"
"2003년 12월 16일","1,467.12","1,454.57","1,471.81","1,454.57","0.86%"
"2003년 12월 15일","1,454.59","1,438.47","1,457.55","1,437.17","-0.12%"
"2003년 12월 12일","1,456.31","1,450.28","1,458.67","1,446.39","0.43%"
"2003년 12월 11일","1,450.12","1,452.96","1,453.62","1,438.19","-0.26%"
"2003년 12월 10일","1,453.87","1,452.57","1,454.92","1,440.38","0.01%"
"2003년 12월 09일","1,453.66","1,448.82","1,457.52","1,443.69","0.26%"
"2003년 12월 08일","1,449.90","1,448.23","1,452.40","1,441.23","0.11%"
"2003년 12월 05일","1,448.24","1,438.97","1,450.30","1,436.23","0.58%"
"2003년 12월 04일","1,439.93","1,446.67","1,449.42","1,432.05","-0.49%"
"2003년 12월 03일","1,447.03","1,443.80","1,450.51","1,438.37","0.18%"
"2003년 12월 02일","1,444.40","1,436.64","1,445.72","1,427.19","0.54%"
"2003년 12월 01일","1,436.63","1,439.27","1,454.06","1,430.89","-0.35%"
"2003년 11월 28일","1,441.62","1,432.29","1,444.50","1,431.58","0.64%"
"2003년 11월 27일","1,432.47","1,434.47","1,437.03","1,429.52","-0.24%"
"2003년 11월 26일","1,435.96","1,417.26","1,436.92","1,415.46","1.30%"
"2003년 11월 25일","1,417.56","1,414.15","1,421.98","1,413.41","0.15%"
"2003년 11월 24일","1,415.45","1,423.36","1,436.70","1,413.19","-0.62%"
"2003년 11월 21일","1,424.26","1,418.72","1,427.61","1,415.98","0.32%"
"2003년 11월 20일","1,419.74","1,397.81","1,426.64","1,397.10","1.40%"
"2003년 11월 19일","1,400.17","1,409.71","1,411.96","1,397.45","-0.74%"
"2003년 11월 18일","1,410.62","1,388.14","1,413.13","1,383.55","1.54%"
"2003년 11월 17일","1,389.20","1,380.26","1,400.43","1,380.14","0.69%"
"2003년 11월 14일","1,379.74","1,373.11","1,382.55","1,373.00","0.41%"
"2003년 11월 13일","1,374.11","1,363.85","1,374.93","1,362.58","0.69%"
"2003년 11월 12일","1,364.73","1,355.54","1,367.89","1,352.32","0.70%"
"2003년 11월 11일","1,355.24","1,346.70","1,358.07","1,340.58","0.48%"
"2003년 11월 10일","1,348.74","1,356.44","1,359.31","1,345.99","-0.87%"
"2003년 11월 07일","1,360.55","1,347.41","1,361.74","1,341.11","0.94%"
"2003년 11월 06일","1,347.82","1,354.93","1,355.82","1,344.69","-0.61%"
"2003년 11월 05일","1,356.09","1,362.04","1,364.12","1,348.78","-0.55%"
"2003년 11월 04일","1,363.62","1,362.71","1,365.28","1,354.21","-0.00%"
"2003년 11월 03일","1,363.64","1,369.80","1,378.36","1,354.10","-0.53%"
"2003년 10월 31일","1,370.97","1,369.54","1,380.20","1,367.54","0.04%"
"2003년 10월 30일","1,370.47","1,372.38","1,383.67","1,366.28","-0.26%"
"2003년 10월 29일","1,374.08","1,385.56","1,388.69","1,372.38","-0.87%"
"2003년 10월 28일","1,386.15","1,388.14","1,393.99","1,380.20","-0.23%"
"2003년 10월 27일","1,389.32","1,395.10","1,397.22","1,386.84","-0.60%"
"2003년 10월 24일","1,397.64","1,402.43","1,406.99","1,394.15","-0.63%"
"2003년 10월 23일","1,406.53","1,402.43","1,406.99","1,401.95","1.10%"
"2003년 10월 22일","1,391.22","1,378.92","1,394.40","1,376.56","0.85%"
"2003년 10월 21일","1,379.45","1,371.51","1,383.00","1,368.37","0.39%"
"2003년 10월 20일","1,374.14","1,378.15","1,380.66","1,362.42","-0.16%"
"2003년 10월 17일","1,376.38","1,358.93","1,376.74","1,353.77","1.15%"
"2003년 10월 16일","1,360.74","1,359.54","1,378.43","1,357.18","-0.06%"
"2003년 10월 15일","1,361.59","1,377.69","1,378.68","1,356.14","-1.18%"
"2003년 10월 14일","1,377.81","1,343.25","1,382.39","1,339.12","2.56%"
"2003년 10월 13일","1,343.43","1,351.90","1,355.14","1,336.26","-0.60%"
"2003년 10월 10일","1,351.58","1,348.80","1,359.90","1,343.05","0.19%"
"2003년 10월 09일","1,349.04","1,358.83","1,362.83","1,342.02","-0.68%"
"2003년 10월 08일","1,358.32","1,352.37","1,361.66","1,350.71","0.40%"
"2003년 10월 07일","1,352.85","1,348.98","1,360.49","1,346.42","0.27%"
"2003년 10월 06일","1,349.27","1,326.04","1,350.07","1,325.92","1.55%"
"2003년 10월 03일","1,328.69","1,339.93","1,346.48","1,323.63","-1.06%"
"2003년 10월 02일","1,342.94","1,350.60","1,355.90","1,337.29","-0.52%"
"2003년 10월 01일","1,349.91","1,338.45","1,351.63","1,336.27","0.76%"
"2003년 09월 30일","1,339.74","1,329.83","1,351.38","1,327.19","0.61%"
"2003년 09월 29일","1,331.63","1,315.38","1,336.15","1,310.65","1.01%"
"2003년 09월 26일","1,318.36","1,320.89","1,323.99","1,314.69","-0.33%"
"2003년 09월 25일","1,322.72","1,321.23","1,328.49","1,318.70","0.03%"
"2003년 09월 24일","1,322.32","1,318.11","1,323.47","1,315.37","0.14%"
"2003년 09월 23일","1,320.41","1,314.58","1,326.99","1,314.12","0.30%"
"2003년 09월 22일","1,316.47","1,333.34","1,340.60","1,313.07","-0.75%"
"2003년 09월 19일","1,326.45","1,311.94","1,326.80","1,311.59","0.88%"
"2003년 09월 18일","1,314.84","1,320.11","1,330.03","1,310.07","-0.52%"
"2003년 09월 17일","1,321.77","1,305.66","1,323.52","1,302.20","1.05%"
"2003년 09월 16일","1,308.00","1,321.12","1,327.42","1,302.79","-1.17%"
"2003년 09월 15일","1,323.51","1,318.47","1,328.26","1,316.37","0.02%"
"2003년 09월 12일","1,323.31","1,310.52","1,327.52","1,302.56","0.73%"
"2003년 09월 11일","1,313.69","1,307.39","1,318.28","1,301.44","0.28%"
"2003년 09월 10일","1,310.07","1,313.21","1,316.59","1,305.60","-0.28%"
"2003년 09월 09일","1,313.79","1,293.62","1,315.43","1,292.33","1.34%"
"2003년 09월 08일","1,296.47","1,293.62","1,296.47","1,293.62","-0.28%"
"2003년 09월 05일","1,300.13","1,285.33","1,304.00","1,277.37","1.07%"
"2003년 09월 04일","1,286.41","1,272.38","1,287.11","1,267.55","0.97%"
"2003년 09월 03일","1,274.04","1,272.59","1,277.44","1,263.91","0.02%"
"2003년 09월 02일","1,273.78","1,288.83","1,289.55","1,272.48","-1.19%"
"2003년 09월 01일","1,289.18","1,289.52","1,295.16","1,287.07","-0.03%"
"2003년 08월 29일","1,289.60","1,281.78","1,293.97","1,280.20","0.53%"
"2003년 08월 28일","1,282.80","1,280.84","1,286.21","1,273.18","0.03%"
"2003년 08월 27일","1,282.38","1,269.77","1,288.53","1,268.60","1.01%"
"2003년 08월 26일","1,269.56","1,270.15","1,276.10","1,262.10","-0.19%"
"2003년 08월 25일","1,271.92","1,266.12","1,279.35","1,263.79","0.20%"
"2003년 08월 22일","1,269.42","1,280.06","1,283.13","1,262.04","-0.90%"
"2003년 08월 21일","1,281.01","1,306.69","1,307.88","1,276.19","-1.98%"
"2003년 08월 20일","1,306.86","1,312.29","1,313.53","1,302.22","-0.54%"
"2003년 08월 19일","1,313.99","1,312.88","1,315.70","1,303.26","0.01%"
"2003년 08월 18일","1,313.85","1,325.18","1,327.09","1,310.17","-0.94%"
"2003년 08월 15일","1,326.31","1,328.43","1,331.20","1,322.11","-0.29%"
"2003년 08월 14일","1,330.15","1,334.16","1,339.83","1,321.06","-0.38%"
"2003년 08월 13일","1,335.25","1,328.08","1,336.90","1,323.71","0.44%"
"2003년 08월 12일","1,329.35","1,337.97","1,341.46","1,328.20","-0.77%"
"2003년 08월 11일","1,339.64","1,335.12","1,342.23","1,327.78","0.27%"
"2003년 08월 08일","1,336.04","1,347.82","1,348.98","1,332.76","-0.95%"
"2003년 08월 07일","1,348.83","1,343.98","1,353.21","1,340.97","0.26%"
"2003년 08월 06일","1,345.35","1,350.85","1,355.59","1,342.37","-0.54%"
"2003년 08월 05일","1,352.70","1,344.08","1,353.53","1,339.87","0.57%"
"2003년 08월 04일","1,345.10","1,344.08","1,345.68","1,343.48","0.81%"
"2003년 08월 01일","1,334.28","1,324.79","1,335.64","1,317.36","0.64%"
"2003년 07월 31일","1,325.82","1,339.54","1,342.87","1,324.08","-1.10%"
"2003년 07월 30일","1,340.60","1,348.09","1,352.03","1,337.19","-0.52%"
"2003년 07월 29일","1,347.55","1,358.68","1,360.40","1,346.91","-0.92%"
"2003년 07월 28일","1,360.07","1,356.17","1,363.61","1,349.73","0.11%"
"2003년 07월 25일","1,358.59","1,352.88","1,363.43","1,350.03","0.36%"
"2003년 07월 24일","1,353.76","1,355.79","1,358.82","1,347.22","-0.22%"
"2003년 07월 23일","1,356.74","1,339.76","1,356.97","1,335.22","1.24%"
"2003년 07월 22일","1,340.17","1,336.66","1,345.49","1,333.21","0.27%"
"2003년 07월 21일","1,336.53","1,331.64","1,338.78","1,326.17","0.08%"
"2003년 07월 18일","1,335.49","1,320.42","1,340.12","1,317.12","1.06%"
"2003년 07월 17일","1,321.42","1,321.60","1,326.61","1,314.06","-0.11%"
"2003년 07월 16일","1,322.84","1,315.42","1,324.72","1,307.65","0.44%"
"2003년 07월 15일","1,317.03","1,326.41","1,336.33","1,312.94","-0.81%"
"2003년 07월 14일","1,327.84","1,328.48","1,331.47","1,322.61","-0.18%"
"2003년 07월 11일","1,330.29","1,339.19","1,341.95","1,326.48","-0.78%"
"2003년 07월 10일","1,340.78","1,338.52","1,344.37","1,331.51","0.12%"
"2003년 07월 09일","1,339.18","1,335.17","1,341.54","1,332.88","0.23%"
"2003년 07월 08일","1,336.11","1,337.20","1,342.01","1,327.97","-0.11%"
"2003년 07월 07일","1,337.55","1,354.17","1,355.23","1,336.97","-1.42%"
"2003년 07월 04일","1,356.75","1,360.79","1,361.72","1,350.51","-0.29%"
"2003년 07월 03일","1,360.73","1,368.61","1,369.61","1,352.63","-0.66%"
"2003년 07월 02일","1,369.80","1,375.76","1,377.07","1,365.52","-0.54%"
"2003년 07월 01일","1,377.22","1,375.85","1,383.05","1,370.14","0.12%"
"2003년 06월 30일","1,375.51","1,363.24","1,376.34","1,359.42","0.74%"
"2003년 06월 27일","1,365.34","1,354.63","1,371.12","1,354.39","0.72%"
"2003년 06월 26일","1,355.62","1,370.92","1,372.74","1,354.03","-1.18%"
"2003년 06월 25일","1,371.85","1,372.23","1,380.46","1,364.34","-0.06%"
"2003년 06월 24일","1,372.74","1,374.92","1,380.97","1,367.82","-0.24%"
"2003년 06월 23일","1,376.11","1,378.00","1,381.59","1,369.09","-0.44%"
"2003년 06월 20일","1,382.22","1,402.76","1,403.53","1,375.03","-1.57%"
"2003년 06월 19일","1,404.24","1,384.32","1,406.76","1,371.08","1.25%"
"2003년 06월 18일","1,386.85","1,393.46","1,399.88","1,381.95","-0.61%"
"2003년 06월 17일","1,395.41","1,406.82","1,411.97","1,391.80","-0.87%"
"2003년 06월 16일","1,407.59","1,415.26","1,420.33","1,406.34","-0.45%"
"2003년 06월 13일","1,413.95","1,403.44","1,415.98","1,398.46","0.68%"
"2003년 06월 12일","1,404.39","1,404.72","1,409.40","1,396.16","-0.05%"
"2003년 06월 11일","1,405.08","1,393.39","1,408.65","1,389.99","0.79%"
"2003년 06월 10일","1,394.05","1,400.18","1,404.01","1,393.15","-0.49%"
"2003년 06월 09일","1,400.93","1,405.43","1,409.91","1,394.80","-0.24%"
"2003년 06월 06일","1,404.29","1,420.92","1,426.02","1,402.07","-1.21%"
"2003년 06월 05일","1,421.46","1,395.64","1,427.22","1,395.04","1.74%"
"2003년 06월 04일","1,397.16","1,411.36","1,414.32","1,394.80","-1.06%"
"2003년 06월 03일","1,412.06","1,413.19","1,417.85","1,403.72","-0.19%"
"2003년 06월 02일","1,414.74","1,414.69","1,418.93","1,405.01","-0.73%"
"2003년 05월 30일","1,425.17","1,436.21","1,439.56","1,415.24","-0.78%"
"2003년 05월 29일","1,436.39","1,410.71","1,437.59","1,409.27","1.69%"
"2003년 05월 28일","1,412.51","1,415.19","1,421.76","1,404.83","-0.25%"
"2003년 05월 27일","1,416.03","1,421.90","1,430.64","1,414.95","-0.55%"
"2003년 05월 26일","1,423.82","1,412.74","1,424.41","1,401.25","0.72%"
"2003년 05월 23일","1,413.63","1,397.55","1,414.12","1,389.33","1.11%"
"2003년 05월 22일","1,398.14","1,389.81","1,402.32","1,388.97","0.60%"
"2003년 05월 21일","1,389.87","1,405.08","1,409.69","1,388.85","-1.19%"
"2003년 05월 20일","1,406.61","1,385.52","1,407.45","1,383.38","1.20%"
"2003년 05월 19일","1,389.98","1,400.17","1,404.52","1,382.78","-0.06%"
"2003년 05월 16일","1,390.87","1,360.32","1,391.22","1,359.61","2.12%"
"2003년 05월 15일","1,361.93","1,371.38","1,374.37","1,360.44","-0.98%"
"2003년 05월 14일","1,375.45","1,382.81","1,387.86","1,370.55","-0.47%"
"2003년 05월 13일","1,382.01","1,376.68","1,388.18","1,367.27","0.29%"
"2003년 05월 12일","1,377.97","1,384.63","1,391.34","1,372.15","-0.16%"
"2003년 05월 09일","1,380.16","1,373.80","1,386.50","1,373.22","0.36%"
"2003년 05월 08일","1,375.24","1,360.77","1,379.08","1,355.14","1.01%"
"2003년 05월 07일","1,361.53","1,371.18","1,371.82","1,357.53","-0.83%"
"2003년 05월 06일","1,372.92","1,371.49","1,374.71","1,353.60","-0.01%"
"2003년 05월 05일","1,373.11","1,360.47","1,374.68","1,357.68","0.81%"
"2003년 05월 02일","1,362.12","1,361.80","1,367.09","1,355.34","0.02%"
"2003년 05월 01일","1,361.88","1,356.69","1,368.91","1,350.24","0.27%"
"2003년 04월 30일","1,358.24","1,344.14","1,360.09","1,342.81","0.82%"
"2003년 04월 29일","1,347.15","1,340.60","1,348.86","1,326.90","0.38%"
"2003년 04월 28일","1,342.07","1,364.91","1,369.97","1,339.38","-1.77%"
"2003년 04월 25일","1,366.26","1,346.10","1,369.03","1,345.49","1.48%"
"2003년 04월 24일","1,346.34","1,336.51","1,348.66","1,334.92","0.58%"
"2003년 04월 23일","1,338.64","1,335.05","1,342.21","1,330.80","0.21%"
"2003년 04월 22일","1,335.85","1,310.92","1,347.56","1,309.60","1.70%"
"2003년 04월 21일","1,313.52","1,311.30","1,318.69","1,306.94","0.34%"
"2003년 04월 18일","1,309.12","1,311.28","1,313.81","1,307.93","-0.19%"
"2003년 04월 17일","1,311.59","1,321.81","1,327.90","1,309.23","-0.92%"
"2003년 04월 16일","1,323.74","1,315.32","1,327.26","1,309.33","0.57%"
"2003년 04월 15일","1,316.28","1,317.17","1,319.47","1,306.27","-0.18%"
"2003년 04월 14일","1,318.62","1,321.10","1,323.50","1,309.60","-0.21%"
"2003년 04월 11일","1,321.46","1,326.14","1,326.62","1,314.21","-0.40%"
"2003년 04월 10일","1,326.72","1,339.79","1,342.61","1,322.45","-1.09%"
"2003년 04월 09일","1,341.36","1,342.59","1,349.93","1,331.33","-0.15%"
"2003년 04월 08일","1,343.35","1,343.78","1,346.49","1,334.26","-0.11%"
"2003년 04월 07일","1,344.88","1,341.55","1,346.01","1,327.44","-0.37%"
"2003년 04월 04일","1,349.91","1,349.18","1,354.42","1,343.69","-0.00%"
"2003년 04월 03일","1,349.94","1,350.43","1,356.49","1,337.38","-0.07%"
"2003년 04월 02일","1,350.94","1,370.30","1,378.73","1,347.80","-1.50%"
"2003년 04월 01일","1,371.51","1,365.00","1,373.99","1,362.53","0.33%"
"2003년 03월 31일","1,367.04","1,358.01","1,371.09","1,355.87","0.70%"
"2003년 03월 28일","1,357.51","1,333.31","1,360.16","1,331.81","1.81%"
"2003년 03월 27일","1,333.37","1,329.71","1,340.10","1,327.13","0.25%"
"2003년 03월 26일","1,329.99","1,330.43","1,332.78","1,318.47","-0.10%"
"2003년 03월 25일","1,331.38","1,329.50","1,340.77","1,325.39","0.04%"
"2003년 03월 24일","1,330.88","1,327.62","1,336.39","1,321.53","0.83%"
"2003년 03월 21일","1,319.97","1,320.01","1,329.66","1,314.35","-0.16%"
"2003년 03월 20일","1,322.03","1,326.08","1,336.38","1,315.53","-0.38%"
"2003년 03월 19일","1,327.08","1,329.66","1,341.24","1,321.50","-0.38%"
"2003년 03월 18일","1,332.13","1,322.47","1,337.57","1,320.23","0.47%"
"2003년 03월 17일","1,325.88","1,336.65","1,355.11","1,318.24","-0.57%"
"2003년 03월 14일","1,333.46","1,337.38","1,344.54","1,326.59","-0.42%"
"2003년 03월 13일","1,339.03","1,365.99","1,377.09","1,338.38","-2.20%"
"2003년 03월 12일","1,369.11","1,348.66","1,375.45","1,346.70","1.30%"
"2003년 03월 11일","1,351.52","1,370.94","1,374.18","1,345.48","-1.50%"
"2003년 03월 10일","1,372.12","1,341.07","1,374.70","1,340.70","2.28%"
"2003년 03월 07일","1,341.59","1,332.98","1,349.14","1,332.00","0.54%"
"2003년 03월 06일","1,334.44","1,313.85","1,339.79","1,313.25","1.55%"
"2003년 03월 05일","1,314.09","1,298.70","1,319.72","1,297.98","1.01%"
"2003년 03월 04일","1,300.93","1,288.09","1,307.65","1,287.38","0.86%"
"2003년 03월 03일","1,289.83","1,286.10","1,292.56","1,278.50","0.07%"
"2003년 02월 28일","1,288.96","1,268.63","1,290.28","1,267.69","1.31%"
"2003년 02월 27일","1,272.33","1,275.27","1,288.89","1,267.45","-0.35%"
"2003년 02월 26일","1,276.83","1,276.86","1,281.34","1,270.18","-0.22%"
"2003년 02월 25일","1,279.66","1,280.17","1,292.63","1,267.16","-0.21%"
"2003년 02월 24일","1,282.33","1,275.08","1,285.92","1,269.11","-0.02%"
"2003년 02월 21일","1,282.59","1,284.29","1,296.86","1,277.94","-0.31%"
"2003년 02월 20일","1,286.63","1,286.18","1,291.63","1,277.17","-0.08%"
"2003년 02월 19일","1,287.67","1,275.43","1,290.87","1,273.40","0.68%"
"2003년 02월 18일","1,279.00","1,294.39","1,298.32","1,274.60","-1.29%"
"2003년 02월 17일","1,295.74","1,284.33","1,297.91","1,281.94","0.43%"
"2003년 02월 14일","1,290.24","1,301.61","1,307.78","1,284.09","-0.92%"
"2003년 02월 13일","1,302.20","1,276.04","1,306.41","1,275.44","1.76%"
"2003년 02월 12일","1,279.73","1,290.23","1,298.90","1,275.56","-0.97%"
"2003년 02월 11일","1,292.26","1,282.77","1,304.41","1,280.02","0.65%"
"2003년 02월 10일","1,283.96","1,280.28","1,292.81","1,278.98","0.17%"
"2003년 02월 07일","1,281.78","1,267.58","1,283.56","1,265.94","1.08%"
"2003년 02월 06일","1,268.09","1,265.67","1,276.85","1,265.08","0.12%"
"2003년 02월 05일","1,266.60","1,274.87","1,284.57","1,260.50","-0.74%"
"2003년 02월 04일","1,276.10","1,272.87","1,286.86","1,268.73","0.24%"
"2003년 02월 03일","1,273.00","1,254.18","1,274.31","1,250.46","1.52%"
"2003년 01월 31일","1,253.92","1,257.90","1,261.24","1,246.74","-0.45%"
"2003년 01월 30일","1,259.62","1,261.54","1,269.63","1,247.55","-0.30%"
"2003년 01월 29일","1,263.42","1,265.79","1,277.64","1,257.82","-0.35%"
"2003년 01월 28일","1,267.84","1,259.60","1,276.22","1,256.70","0.45%"
"2003년 01월 27일","1,262.12","1,260.23","1,279.17","1,253.56","0.04%"
"2003년 01월 24일","1,261.65","1,252.45","1,266.71","1,251.51","0.63%"
"2003년 01월 23일","1,253.76","1,263.98","1,266.39","1,251.98","-0.79%"
"2003년 01월 22일","1,263.70","1,259.58","1,265.25","1,256.49","0.12%"
"2003년 01월 21일","1,262.14","1,253.22","1,262.50","1,250.67","0.58%"
"2003년 01월 20일","1,254.86","1,250.14","1,256.03","1,246.64","0.25%"
"2003년 01월 17일","1,251.78","1,238.54","1,253.30","1,237.95","0.86%"
"2003년 01월 16일","1,241.07","1,234.95","1,244.26","1,231.30","0.42%"
"2003년 01월 15일","1,235.94","1,234.35","1,242.25","1,231.89","0.02%"
"2003년 01월 14일","1,235.64","1,237.98","1,248.13","1,234.00","-0.33%"
"2003년 01월 13일","1,239.68","1,244.91","1,246.73","1,236.34","-0.58%"
"2003년 01월 10일","1,246.91","1,237.23","1,248.20","1,234.41","0.67%"
"2003년 01월 09일","1,238.63","1,240.27","1,245.23","1,226.03","-0.34%"
"2003년 01월 08일","1,242.90","1,229.42","1,247.63","1,224.20","0.85%"
"2003년 01월 07일","1,232.39","1,239.63","1,243.84","1,227.65","-0.68%"
"2003년 01월 06일","1,240.86","1,246.14","1,248.22","1,238.80","-0.53%"
"2003년 01월 03일","1,247.53","1,229.38","1,249.32","1,228.55","1.30%"
"2003년 01월 02일","1,231.53","1,243.90","1,252.26","1,226.41","-1.09%"
"2002년 12월 31일","1,245.06","1,255.17","1,256.57","1,238.63","-0.84%"
"2002년 12월 30일","1,255.57","1,248.39","1,255.57","1,245.00","0.43%"
"2002년 12월 27일","1,250.21","1,244.67","1,251.05","1,237.82","0.40%"
"2002년 12월 26일","1,245.20","1,237.84","1,245.43","1,235.77","0.46%"
"2002년 12월 25일","1,239.49","1,236.27","1,239.97","1,232.67","0.22%"
"2002년 12월 24일","1,236.78","1,229.15","1,239.91","1,228.07","0.44%"
"2002년 12월 23일","1,231.35","1,235.72","1,241.31","1,223.64","-0.42%"
"2002년 12월 20일","1,236.57","1,233.91","1,238.76","1,228.12","0.20%"
"2002년 12월 19일","1,234.06","1,233.19","1,236.58","1,225.26","0.05%"
"2002년 12월 18일","1,233.46","1,233.72","1,237.31","1,227.78","-0.16%"
"2002년 12월 17일","1,235.47","1,225.19","1,239.96","1,222.80","0.85%"
"2002년 12월 16일","1,225.05","1,232.29","1,233.85","1,223.76","-0.62%"
"2002년 12월 13일","1,232.74","1,229.57","1,242.03","1,224.95","0.22%"
"2002년 12월 12일","1,230.08","1,217.38","1,231.29","1,215.45","1.03%"
"2002년 12월 11일","1,217.59","1,220.08","1,228.50","1,213.88","-0.40%"
"2002년 12월 10일","1,222.49","1,218.42","1,235.43","1,218.18","0.18%"
"2002년 12월 09일","1,220.30","1,231.96","1,235.06","1,213.84","-1.01%"
"2002년 12월 06일","1,232.70","1,220.61","1,236.36","1,219.02","0.92%"
"2002년 12월 05일","1,221.47","1,217.25","1,228.76","1,215.97","0.39%"
"2002년 12월 04일","1,216.76","1,212.70","1,220.40","1,209.43","0.33%"
"2002년 12월 03일","1,212.78","1,194.29","1,218.14","1,192.01","1.39%"
"2002년 12월 02일","1,196.18","1,186.78","1,218.66","1,179.92","0.55%"
"2002년 11월 29일","1,189.68","1,199.87","1,204.97","1,182.96","-0.95%"
"2002년 11월 28일","1,201.04","1,195.41","1,203.33","1,193.22","0.26%"
"2002년 11월 27일","1,197.89","1,188.44","1,201.91","1,172.91","0.59%"
"2002년 11월 26일","1,190.87","1,200.32","1,203.46","1,183.54","-0.96%"
"2002년 11월 25일","1,202.38","1,210.75","1,214.14","1,188.64","-0.97%"
"2002년 11월 22일","1,214.21","1,218.19","1,222.38","1,196.61","-0.44%"
"2002년 11월 21일","1,219.56","1,208.31","1,219.91","1,200.14","0.75%"
"2002년 11월 20일","1,210.51","1,216.73","1,224.41","1,207.34","-0.57%"
"2002년 11월 19일","1,217.49","1,220.29","1,226.59","1,201.86","-0.34%"
"2002년 11월 18일","1,221.66","1,222.67","1,227.91","1,206.14","-0.27%"
"2002년 11월 15일","1,224.91","1,206.63","1,225.51","1,199.62","1.25%"
"2002년 11월 14일","1,209.74","1,201.86","1,225.11","1,199.83","0.51%"
"2002년 11월 13일","1,203.66","1,217.15","1,223.25","1,198.52","-1.17%"
"2002년 11월 12일","1,217.91","1,203.34","1,223.39","1,201.08","1.01%"
"2002년 11월 11일","1,205.74","1,211.60","1,223.59","1,201.32","-0.76%"
"2002년 11월 08일","1,215.03","1,218.31","1,226.18","1,206.70","-0.50%"
"2002년 11월 07일","1,221.13","1,228.41","1,234.30","1,205.27","-0.66%"
"2002년 11월 06일","1,229.20","1,224.88","1,232.63","1,205.74","0.16%"
"2002년 11월 05일","1,227.26","1,218.31","1,233.14","1,211.33","0.67%"
"2002년 11월 04일","1,219.12","1,219.16","1,221.92","1,209.27","-0.17%"
"2002년 11월 01일","1,221.20","1,211.50","1,225.72","1,207.26","0.71%"
"2002년 10월 31일","1,212.62","1,211.06","1,214.85","1,201.06","0.01%"
"2002년 10월 30일","1,212.53","1,190.91","1,217.07","1,190.06","1.31%"
"2002년 10월 29일","1,196.86","1,204.17","1,213.92","1,190.91","-1.06%"
"2002년 10월 28일","1,209.70","1,202.41","1,210.32","1,190.83","1.06%"
"2002년 10월 25일","1,196.98","1,194.41","1,213.63","1,190.94","-0.24%"
"2002년 10월 24일","1,199.85","1,199.50","1,207.38","1,187.69","-0.13%"
"2002년 10월 23일","1,201.45","1,213.08","1,215.18","1,190.50","-1.13%"
"2002년 10월 22일","1,215.16","1,197.28","1,218.39","1,196.79","1.08%"
"2002년 10월 21일","1,202.22","1,214.75","1,220.18","1,195.31","-1.12%"
"2002년 10월 18일","1,215.79","1,208.67","1,216.65","1,196.86","0.52%"
"2002년 10월 17일","1,209.55","1,213.03","1,232.89","1,189.62","-0.73%"
"2002년 10월 16일","1,218.49","1,226.50","1,248.12","1,212.41","-1.10%"
"2002년 10월 15일","1,232.10","1,233.01","1,253.66","1,223.50","-0.49%"
